Year,Fuel Type,State,Number of Vehicles,Fuel Consumed,Weight Class,Vehicle Type,Engine Configuration,Fleet Estimates,ST
2011,"Ethanol, 85 percent (E85)",Oklahoma,29,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,256,17,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,70,2,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,47,1,Light Duty,SUVs,Non-dedicated,State Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,40,0,Light Duty,Pickups,Non-dedicated,State Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oklahoma,329,3,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OK
2011,"Ethanol, 85 percent (E85)",Oregon,269,3,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,3,1,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,OR
2011,"Ethanol, 85 percent (E85)",Oregon,63,10,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,OR
2011,"Ethanol, 85 percent (E85)",Oregon,1,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,OR
2011,"Ethanol, 85 percent (E85)",Oregon,10,1,Light Duty,Pickups,Non-dedicated,Electricity Providers,OR
2011,"Ethanol, 85 percent (E85)",Oregon,36,1,Medium Duty,Trucks,Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,85,3,Medium Duty,Pickups,Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,421,3,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,330,4,Light Duty,SUVs,Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,6,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,901,4,Light Duty,Pickups,Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,132,4,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,10,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,149,2,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,45,1,Medium Duty,Pickups,Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,301,13,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,173,4,Light Duty,SUVs,Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,288,5,Light Duty,Pickups,Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Oregon,840,13,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,OR
2011,"Ethanol, 85 percent (E85)",Pennsylvania,1430,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,12,3,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,11,1,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,2,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,64,10,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,12,2,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,12,2,Medium Duty,Pickups,Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,Light Duty,SUVs,Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,6,1,Light Duty,Automobiles (Subcompact),Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,121,15,Light Duty,Pickups,Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,5,1,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,8,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,32,12,Medium Duty,Trucks,Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,62,4,Medium Duty,Pickups,Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,1256,15,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,397,23,Light Duty,SUVs,Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,1472,9,Light Duty,Pickups,Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,547,25,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,35,4,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,449,14,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,314,1,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,122,0,Light Duty,SUVs,Non-dedicated,State Agencies,PA
2011,"Ethanol, 85 percent (E85)",Pennsylvania,80,0,Light Duty,Pickups,Non-dedicated,State Agencies,PA
2011,"Ethanol, 85 percent (E85)",Rhode Island,104,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,10,0,Medium Duty,Trucks,Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,8,1,Medium Duty,Pickups,Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,251,1,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,16,0,Light Duty,SUVs,Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,139,0,Light Duty,Pickups,Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,36,1,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,29,0,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,49,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,21,0,Light Duty,SUVs,Non-dedicated,State Agencies,RI
2011,"Ethanol, 85 percent (E85)",Rhode Island,107,0,Light Duty,Pickups,Non-dedicated,State Agencies,RI
2011,"Ethanol, 85 percent (E85)",South Carolina,547,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,36,4,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,49,6,Light Duty,SUVs,Non-dedicated,Electricity Providers,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,165,20,Light Duty,Pickups,Non-dedicated,Electricity Providers,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,164,17,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,10,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,38,28,Medium Duty,Trucks,Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,30,7,Medium Duty,Pickups,Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,481,62,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,204,42,Light Duty,SUVs,Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,829,88,Light Duty,Pickups,Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,243,33,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,17,5,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,379,11,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,1026,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,400,0,Light Duty,SUVs,Non-dedicated,State Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,674,0,Light Duty,Pickups,Non-dedicated,State Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Carolina,1527,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,SC
2011,"Ethanol, 85 percent (E85)",South Dakota,694,8,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,7,1,Medium Duty,Pickups,Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,23,2,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,8,1,Light Duty,SUVs,Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,15,2,Light Duty,Pickups,Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,12,1,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,35,4,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,18,4,Medium Duty,Trucks,Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,20,3,Medium Duty,Pickups,Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,165,22,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,178,18,Light Duty,SUVs,Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,379,20,Light Duty,Pickups,Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,45,6,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,16,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,141,13,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,308,3,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,145,2,Light Duty,SUVs,Non-dedicated,State Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,428,5,Light Duty,Pickups,Non-dedicated,State Agencies,SD
2011,"Ethanol, 85 percent (E85)",South Dakota,137,2,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,SD
2011,"Ethanol, 85 percent (E85)",Tennessee,736,10,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,17,3,Light Duty,Trucks,Non-dedicated,Natural Gas Providers,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,6,1,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,1,0,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,12,3,Medium Duty,Trucks,Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,64,15,Medium Duty,Pickups,Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,852,38,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,421,45,Light Duty,SUVs,Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,920,63,Light Duty,Pickups,Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,285,11,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,34,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,591,21,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,407,17,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,350,9,Light Duty,SUVs,Non-dedicated,State Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,1391,84,Light Duty,Pickups,Non-dedicated,State Agencies,TN
2011,"Ethanol, 85 percent (E85)",Tennessee,681,29,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,TN
2011,"Ethanol, 85 percent (E85)",Texas,2284,3,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,2,0,Light Duty,SUVs,Non-dedicated,Propane Fuel Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,61,5,Light Duty,Pickups,Non-dedicated,Propane Fuel Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,176,57,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,1,0,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,408,99,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,64,14,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,105,22,Light Duty,Automobiles (Midsize),Non-dedicated,Electricity Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,401,93,Light Duty,Automobiles (Fullsize),Non-dedicated,Electricity Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,39,10,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,24,5,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,92,22,Light Duty,SUVs,Non-dedicated,Electricity Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,303,74,Light Duty,Pickups,Non-dedicated,Electricity Providers,TX
2011,"Ethanol, 85 percent (E85)",Texas,71,26,Medium Duty,Trucks,Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,294,38,Medium Duty,Pickups,Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,2525,69,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,4110,97,Light Duty,SUVs,Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,10,0,Light Duty,Automobiles (Subcompact),Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,3855,79,Light Duty,Pickups,Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,1094,52,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,181,8,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,1769,70,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,12,1,Medium Duty,Pickups,Non-dedicated,Transit Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,2,0,Light Duty,SUVs,Non-dedicated,Transit Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,8,1,Light Duty,Pickups,Non-dedicated,Transit Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,39,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Transit Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,1,0,Medium Duty,Pickups,Non-dedicated,State Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,28,2,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,578,2,Light Duty,SUVs,Non-dedicated,State Agencies,TX
2011,"Ethanol, 85 percent (E85)",Texas,160,11,Light Duty,Pickups,Non-dedicated,State Agencies,TX
2011,"Ethanol, 85 percent (E85)",Utah,158,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,1,0,Light Duty,SUVs,Non-dedicated,Natural Gas Providers,UT
2011,"Ethanol, 85 percent (E85)",Utah,1,0,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,UT
2011,"Ethanol, 85 percent (E85)",Utah,43,3,Medium Duty,Trucks,Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,73,7,Medium Duty,Pickups,Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,317,7,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,259,24,Light Duty,SUVs,Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,786,23,Light Duty,Pickups,Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,116,4,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,8,2,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,179,8,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,8,0,Medium Duty,Trucks,Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,97,0,Medium Duty,Pickups,Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,167,0,Light Duty,Vans (Minivans),Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,46,0,Light Duty,SUVs,Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,274,0,Light Duty,Pickups,Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Utah,362,0,Light Duty,Automobiles (Midsize),Non-dedicated,State Agencies,UT
2011,"Ethanol, 85 percent (E85)",Vermont,3,0,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,8,2,Medium Duty,Trucks,Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,1,0,Medium Duty,Pickups,Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,104,1,Light Duty,Vans (Minivans),Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,0,0,Light Duty,Other Vehicles,Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,101,1,Light Duty,SUVs,Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,108,2,Light Duty,Pickups,Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,20,2,Light Duty,Automobiles (Midsize),Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,6,1,Light Duty,Automobiles (Fullsize),Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,16,2,Light Duty,Automobiles (Compact),Non-dedicated,Federal Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,1,0,Medium Duty,Pickups,Non-dedicated,State Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,7,0,Light Duty,SUVs,Non-dedicated,State Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,9,0,Light Duty,Pickups,Non-dedicated,State Agencies,VT
2011,"Ethanol, 85 percent (E85)",Vermont,325,0,Light Duty,Automobiles (Fullsize),Non-dedicated,State Agencies,VT
2011,"Ethanol, 85 percent (E85)",Virginia,457,6,Light Duty,Automobiles (Compact),Non-dedicated,State Agencies,VA
2011,"Ethanol, 85 percent (E85)",Virginia,8,2,Medium Duty,Pickups,Non-dedicated,Natural Gas Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,3,0,Light Duty,Vans (Minivans),Non-dedicated,Natural Gas Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,16,3,Light Duty,Pickups,Non-dedicated,Natural Gas Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,2,0,Light Duty,Automobiles (Midsize),Non-dedicated,Natural Gas Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,2,0,Light Duty,Automobiles (Fullsize),Non-dedicated,Natural Gas Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,4,0,Light Duty,Vans (Minivans),Non-dedicated,Electricity Providers,VA
2011,"Ethanol, 85 percent (E85)",Virginia,35,4,Light Duty,SUVs,Non-dedicated,Electricity Providers,VA
